EXP;GIRL;AGE;TIREDNESS;SLEEP;HEIGHT;WEIGHT;DEP1;DEP2;DEP3;DEP4;IG;IGPHOTOS1;IGPHOTOS2;INTER1;INTER2;INTER3;INTER4;INTER5;APP1;APP2;APP3;APP4;APP5;APP6;APP7;APP8;APP9;APP10;SELF1;SELF2;SELF3;SELF4;SELF5;SCHEM1;SCHEM2;SCHEM3;SCHEM4;SCHEM5;SCHEM6;SCHEM7;SCHEM8;SCHEM9;SHCEM10;MEMORY1;MEMORY2;BD1;BD2;BD3;BD4;BD5;BD6;BD7;BD8;BD9;ATT1;ATT2;COM1;COM2;BMI
0;1;18;3;5;169;52;2;2;3;3;5;3;5;3;4;4;3;3;3;3;3;3;4;3;3;3;3;2;2;3;3;2;3;3;3;2;4;3;3;2;3;3;3;2;2;2;2;3;4;4;2;4;2;4;2;3;3;2;18,2066454255803
1;1;13;4;3;152;49;3;3;3;5;5;2;5;3;4;4;4;1;5;4;5;4;3;4;5;4;4;4;4;4;3;3;4;2;2;4;5;3;3;3;1;3;1;2;2;4;2;2;2;3;1;2;1;1;2;3;4;4;21,2084487534626
0;1;14;4;4;160;47;3;2;3;4;5;2;4;4;4;4;4;4;3;4;3;3;4;3;2;2;3;3;2;2;2;4;4;4;4;4;4;4;4;4;3;4;2;2;2;2;3;2;4;3;2;3;3;4;3;2;3;3;18,359375
0;1;13;3;2;168;52;3;99;2;2;2;1;2;2;4;3;1;3;4;4;3;4;4;5;3;4;5;3;3;3;2;99;99;2;2;4;4;4;2;2;1;1;2;2;2;4;2;3;3;2;1;3;1;3;2;2;2;99;18,4240362811791
0;0;17;3;3;178;73;2;2;2;2;3;2;3;2;4;4;4;2;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;4;2;4;3;3;4;4;3;3;2;2;4;3;2;4;3;3;3;3;3;1;1;2;2;23,0400201994698
0;0;17;3;1;179;65;2;1;2;3;5;2;4;2;3;3;4;4;2;3;3;3;3;4;3;2;3;4;3;3;1;2;4;4;4;3;3;4;1;3;3;1;3;2;2;1;1;4;3;2;3;3;3;3;1;2;1;99;20,2865079117381
0;1;13;2;2;155;40;2;2;3;2;3;2;3;4;3;2;2;4;5;5;5;5;4;5;3;3;5;3;3;3;3;3;3;3;2;3;4;4;4;4;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;16,6493236212279
0;1;18;3;4;168;54;4;5;4;3;4;2;4;2;4;5;4;1;4;4;4;4;3;3;5;4;4;5;3;3;4;4;3;2;1;4;5;5;5;4;2;3;5;2;2;4;4;2;3;4;1;4;1;2;4;3;1;4;19,1326530612245
0;0;13;2;2;151;36;2;2;2;2;5;2;4;3;3;1;2;2;5;5;4;4;3;99;4;99;5;4;2;3;2;2;3;2;1;2;5;2;4;3;2;2;3;2;2;1;1;2;2;3;1;2;1;2;2;1;3;1;15,7887811938073
0;0;17;3;3;185;78;3;3;3;3;5;3;5;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;4;2;3;2;3;2;3;3;4;3;3;4;4;3;2;2;2;3;2;4;3;2;3;2;4;2;3;2;3;22,7903579254931
1;0;13;2;3;165;56;2;1;3;2;3;2;3;1;99;4;4;2;5;4;5;4;5;5;3;3;5;4;3;4;3;3;4;4;2;2;99;2;3;2;4;4;3;2;2;3;2;3;2;99;4;2;99;2;2;1;4;4;20,5693296602388
0;1;14;3;2;160;54;2;1;2;2;2;1;2;4;3;3;2;3;4;4;4;4;4;4;4;4;4;3;3;3;2;2;2;4;3;1;2;1;3;3;2;3;3;2;2;2;2;2;3;2;2;4;2;4;4;3;2;2;21,09375
1;1;18;3;3;180;60;1;2;2;2;3;3;2;3;2;3;3;2;3;3;3;3;3;2;4;3;4;4;2;2;2;2;3;2;2;2;3;3;3;3;2;3;3;2;2;2;2;3;3;4;3;3;2;4;3;3;3;2;18,5185185185185
0;0;16;2;5;180;80;3;3;3;3;3;5;99;4;4;4;4;2;4;4;3;4;4;3;3;4;3;2;3;3;3;2;2;3;3;3;2;3;2;4;3;4;3;1;2;5;3;1;3;2;2;2;3;2;1;3;3;3;24,6913580246914
1;0;17;3;4;178;60;2;2;3;3;3;3;2;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;2;4;3;3;2;1;2;3;18,9370029036738
0;0;13;99;3;140;35;2;1;3;4;2;2;2;3;3;1;4;5;4;3;1;4;2;3;3;3;5;5;2;3;1;4;3;1;3;1;3;2;3;1;3;4;4;2;2;2;3;2;3;3;2;2;4;1;1;2;1;3;17,8571428571429
1;1;16;3;4;183;60;2;3;5;2;5;2;4;2;3;3;4;1;5;5;5;4;3;2;3;4;5;4;3;4;4;3;3;2;3;4;5;3;3;2;4;3;5;2;2;1;3;4;2;3;2;3;4;1;4;3;2;3;17,9163307354654
1;0;15;3;4;180;75;2;2;3;3;3;3;4;3;3;2;4;4;3;2;4;2;3;2;3;3;4;3;3;2;2;3;2;3;3;3;3;4;4;2;4;3;2;1;2;3;4;3;4;4;2;3;4;3;3;3;4;2;23,1481481481481
0;0;16;3;2;176;72;3;2;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;3;4;4;3;3;3;3;3;3;2;2;2;3;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;23,2438016528926
1;0;17;3;3;176;75;3;1;2;1;1;1;1;2;4;3;2;1;2;5;4;5;4;4;5;4;5;5;3;3;3;3;4;3;1;2;4;2;2;2;2;1;3;2;2;3;4;2;2;3;2;2;2;3;2;3;2;3;24,2122933884298
1;0;16;3;3;175;63;3;2;3;2;5;5;4;3;4;4;3;4;3;4;4;4;3;4;4;4;3;4;3;3;2;3;3;4;4;3;4;3;3;3;3;2;3;2;2;2;3;3;4;4;2;3;2;2;3;2;2;3;20,5714285714286
1;1;15;3;3;162;64;3;2;2;3;4;2;4;4;3;5;3;2;5;2;2;3;3;3;2;4;3;3;3;3;2;3;4;2;3;3;3;1;3;2;99;4;4;2;2;3;4;3;4;2;3;2;3;4;2;3;3;4;24,3865264441396
0;1;16;3;1;164;53;3;1;2;3;3;2;3;4;5;3;4;3;3;3;4;3;2;3;4;2;4;3;3;4;4;3;3;4;5;5;5;4;3;4;3;3;2;2;2;4;4;2;4;2;2;4;2;3;2;2;4;2;19,7055324211779
0;0;16;2;2;176;58;2;2;2;2;3;2;3;4;2;3;3;2;4;3;2;3;3;2;3;4;4;3;2;3;2;2;3;3;2;2;3;3;3;3;4;2;3;2;2;3;3;2;2;3;3;4;3;3;3;2;2;3;18,724173553719
1;0;14;2;3;181;65;1;2;2;2;3;2;3;1;4;1;1;3;99;5;5;4;4;4;3;5;5;2;2;3;2;4;4;1;4;2;3;2;2;2;1;1;3;2;2;1;2;2;1;1;1;2;1;1;1;4;2;3;19,8406642043894
1;1;15;4;5;165;55;4;4;4;4;5;2;5;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;4;3;4;4;3;3;3;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;20,2020202020202
0;1;13;3;3;157;53;3;2;2;3;1;1;1;4;4;4;4;3;4;4;4;4;3;4;4;3;4;4;3;3;3;3;3;3;3;3;3;5;4;3;2;3;4;2;2;3;4;2;2;2;3;3;3;3;3;2;2;3;21,5018864862672
1;1;15;3;2;168;59;2;2;2;2;4;3;3;4;4;3;4;4;3;3;3;4;4;3;4;4;4;3;4;3;3;3;3;4;2;2;3;4;2;4;2;3;3;2;2;3;2;4;4;4;2;4;2;4;3;4;4;4;20,9041950113379
1;1;13;3;3;160;41;3;2;3;2;2;2;2;3;3;3;2;1;4;4;3;4;3;4;4;99;5;4;4;3;3;3;3;3;3;3;3;3;3;3;3;5;3;2;2;1;1;1;5;1;1;5;1;1;2;3;3;4;16,015625
1;1;14;4;3;164;60;5;5;5;5;4;2;3;3;3;3;3;3;3;3;3;3;3;3;3;99;3;3;2;2;2;2;2;3;3;4;3;4;4;4;3;4;3;2;2;3;4;4;3;3;3;3;3;3;3;2;3;4;22,3081499107674
0;1;16;3;2;151;53;3;2;2;3;5;2;4;5;3;4;3;4;4;4;4;4;5;3;3;2;2;3;2;3;2;3;2;3;4;4;4;2;3;3;2;2;4;2;2;2;4;3;3;3;2;4;3;3;3;2;3;3;23,2445945353274
1;0;17;3;3;182;72;3;2;2;2;4;2;4;3;2;2;2;4;4;3;4;3;4;3;1;3;3;3;3;2;3;3;4;1;2;2;3;2;3;4;4;2;3;2;2;4;2;3;3;2;2;4;1;2;3;1;3;4;21,7365052529888
1;0;14;3;2;175;100;3;2;3;3;3;2;3;4;4;4;4;2;5;2;5;3;2;4;4;3;4;2;3;3;4;4;3;2;2;4;4;2;4;3;4;4;4;2;2;4;4;3;5;3;4;4;4;4;3;1;4;4;32,6530612244898
0;0;14;2;1;165;56;1;1;1;1;1;1;1;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;3;3;3;3;3;3;3;3;3;2;2;2;2;20,5693296602388
1;1;15;2;4;176;70;4;1;2;3;5;2;4;2;2;3;4;1;3;4;4;4;3;4;2;2;4;5;3;3;2;3;4;4;3;3;4;2;2;2;2;3;1;2;2;3;4;2;2;2;2;4;1;2;2;2;3;4;22,5981404958678
1;0;18;3;3;176;105;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;99;3;3;3;3;3;3;3;3;3;2;2;2;2;33,8972107438017
1;1;15;2;2;165;50;3;2;2;2;2;1;2;4;4;4;4;4;99;3;4;3;3;3;3;3;3;3;2;2;2;3;2;4;4;5;4;4;3;4;3;4;4;2;2;3;3;2;3;2;3;2;4;2;3;2;3;3;18,3654729109275
0;0;18;3;4;175;56;3;99;3;3;2;2;2;3;3;3;3;2;4;3;5;4;5;4;4;4;4;3;3;4;4;4;3;3;2;3;3;3;4;2;3;3;4;2;2;1;1;1;2;3;1;3;1;3;2;1;2;2;18,2857142857143
0;1;14;3;2;165;50;1;1;1;1;4;2;4;99;4;1;4;99;99;3;4;3;2;5;4;4;3;2;2;3;4;3;3;3;4;3;4;4;3;4;3;3;4;2;2;3;3;2;3;2;2;2;1;2;3;3;1;1;18,3654729109275
1;1;14;4;3;162;60;4;3;3;5;4;2;2;4;4;4;3;3;3;3;4;3;4;2;2;99;4;3;1;1;3;1;3;4;4;4;4;4;3;4;4;4;4;2;2;3;3;2;2;1;4;2;3;2;1;1;3;4;22,8623685413809
0;0;15;3;5;160;50;3;3;4;3;5;2;4;4;3;1;2;4;3;4;3;4;3;4;2;2;4;3;2;3;2;2;2;2;2;3;4;4;3;1;1;3;4;2;2;2;4;3;3;2;2;4;2;2;3;2;3;3;19,53125
0;0;17;4;3;175;72;5;4;5;3;3;99;4;3;4;2;4;3;3;3;4;4;4;3;4;4;4;3;3;4;3;2;2;3;3;3;2;4;4;3;4;2;4;2;2;3;3;2;2;2;2;2;3;4;4;4;3;2;23,5102040816327
0;0;15;3;3;170;40;2;1;1;1;4;2;4;2;3;4;4;2;3;5;3;4;3;5;2;5;5;1;3;4;3;3;4;2;2;2;4;2;2;2;2;2;4;2;2;1;2;2;5;3;2;4;1;4;2;1;4;1;13,840830449827
0;0;17;3;3;176;60;3;2;3;3;4;2;4;1;1;2;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;2;2;3;2;2;2;3;2;2;1;1;2;1;2;1;1;1;1;3;2;3;2;19,3698347107438
0;1;13;3;4;170;55;3;3;3;3;3;3;3;3;4;4;4;2;4;4;4;4;3;3;4;3;4;3;3;3;4;4;3;4;4;4;4;4;2;4;4;4;3;2;2;5;4;3;4;4;2;4;3;2;3;2;4;3;19,0311418685121
0;0;18;3;2;182;86;3;3;3;3;5;2;4;2;3;4;3;2;4;2;4;3;3;5;4;3;5;4;3;3;4;3;3;2;3;4;5;4;2;2;3;3;3;2;2;4;4;3;4;2;4;3;3;3;3;1;2;3;25,9630479410699
1;1;14;3;1;173;68;3;2;3;2;5;2;5;3;4;4;4;3;4;4;4;4;5;4;4;4;4;3;3;3;3;3;3;4;4;3;4;3;3;2;3;4;4;2;2;2;3;3;2;4;3;3;4;4;3;2;3;3;22,7204383708109
0;1;16;3;4;158;69;3;2;4;4;3;2;4;2;3;3;3;2;3;4;3;4;3;4;3;4;4;3;3;2;3;2;2;4;3;2;2;3;2;3;2;4;3;1;2;2;2;4;3;3;3;3;2;2;2;3;3;4;27,639801313892
1;1;13;4;3;173;53;5;1;1;3;5;3;4;4;5;3;2;4;5;4;4;99;4;4;3;3;4;4;2;2;4;3;3;4;4;5;3;3;1;5;2;2;1;2;2;4;1;3;99;1;3;5;1;5;4;2;4;4;17,708576965485
1;1;17;4;3;163,5;52;3;3;3;2;5;2;3;4;5;4;4;3;4;3;4;3;4;4;4;4;3;3;2;2;2;2;3;4;3;4;4;4;3;2;4;4;3;1;1;2;3;2;2;3;1;3;1;4;3;2;3;3;19,4521598443827
1;1;13;2;3;154;42;3;1;2;3;3;2;3;3;4;3;3;4;3;3;4;4;4;4;3;4;4;4;3;3;3;4;3;3;2;3;4;3;3;2;2;3;2;2;2;3;4;2;3;2;3;2;2;4;3;3;3;4;17,7095631641086
1;1;13;3;2;140;47;3;2;2;2;5;3;3;4;3;3;4;4;3;3;3;4;4;2;3;3;2;3;3;2;2;3;3;3;2;3;3;3;4;3;3;2;4;2;2;3;2;3;4;3;3;4;3;4;3;2;3;4;23,9795918367347
0;1;14;3;3;163;72;3;5;3;3;2;2;2;3;4;4;4;3;3;3;4;3;5;4;3;99;4;5;3;2;3;3;4;4;2;4;99;4;3;4;2;3;2;2;2;3;3;2;2;99;2;2;99;2;3;1;4;3;27,0992510068125
1;1;13;2;1;160;42;2;1;2;2;5;3;5;3;4;4;4;4;3;3;4;3;4;3;3;2;3;4;3;2;3;3;2;4;4;4;5;3;3;3;4;5;4;2;2;2;1;2;4;5;1;5;1;5;3;3;3;4;16,40625
1;0;13;3;3;145;40;3;2;3;3;5;5;5;3;4;3;2;4;4;3;3;4;4;4;3;4;3;4;2;3;3;2;3;2;4;3;2;4;4;4;3;3;4;2;2;1;1;2;2;2;3;4;2;4;2;2;2;2;19,0249702734839
1;0;17;3;4;176;66;2;2;3;3;5;2;5;3;4;4;4;2;4;4;4;5;3;4;3;3;4;3;3;3;3;3;3;4;4;2;4;1;3;2;2;4;2;2;2;3;3;2;3;3;2;3;3;3;2;1;3;4;21,3068181818182
0;0;18;3;3;180;65;3;3;3;3;5;1;5;3;3;4;3;3;3;3;5;3;3;3;5;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;4;3;3;2;2;1;1;4;3;3;3;3;3;3;2;1;2;3;20,0617283950617
0;1;14;4;4;167;59;2;3;3;2;3;2;3;2;5;5;5;2;3;4;3;2;3;4;3;2;4;4;2;2;3;2;2;4;2;3;4;4;2;4;4;4;4;2;2;2;5;4;2;2;2;4;2;2;2;1;3;3;21,1552942020151
1;1;18;5;5;165;49;5;5;4;5;5;1;4;5;3;4;3;5;3;3;3;3;2;3;1;5;4;3;2;1;1;3;1;5;1;5;5;5;2;2;5;4;2;2;2;4;4;3;1;3;4;2;4;2;3;1;4;4;17,9981634527089
1;0;18;2;3;170;65;2;2;2;3;1;1;1;2;2;2;2;3;4;3;4;5;4;3;5;3;4;99;3;3;4;4;3;2;1;2;3;3;2;3;2;2;2;2;2;3;3;2;2;3;2;2;2;3;2;2;2;4;22,4913494809689
0;1;15;1;3;155;50;1;1;2;2;3;2;3;1;2;3;5;4;4;5;2;4;2;2;4;3;5;1;1;1;2;3;3;4;2;2;4;4;5;99;99;3;1;2;2;2;3;2;3;1;99;99;1;99;2;3;1;1;20,8116545265349
1;0;17;3;3;167,5;63;2;1;2;1;4;3;2;3;3;3;3;2;4;4;4;4;4;4;4;4;4;4;3;3;2;2;99;3;3;3;3;5;3;3;2;3;2;2;2;1;1;1;5;1;1;5;1;5;1;2;2;3;22,4548897304522
0;1;15;3;2;168;60;3;1;2;2;5;2;5;4;4;5;4;2;3;3;5;3;3;4;3;3;3;4;3;3;3;2;4;4;4;4;4;99;3;4;3;1;4;2;2;4;5;2;3;3;1;5;2;1;3;2;2;4;21,2585034013605
0;1;18;3;1;162;51;2;1;3;3;5;2;5;2;5;3;2;4;4;4;5;4;4;5;3;3;5;3;3;3;3;3;4;3;3;4;5;4;4;2;1;2;2;2;2;1;3;2;1;1;1;2;1;1;3;2;4;4;19,4330132601738
0;1;13;3;2;150;38;2;2;2;3;4;2;2;1;3;3;3;3;4;3;4;4;3;4;4;4;4;3;3;3;3;3;3;3;3;3;4;3;3;4;2;2;3;2;1;2;2;2;5;3;2;2;2;2;2;2;2;2;16,8888888888889
0;0;16;3;3;181;72;2;2;3;2;4;3;4;2;2;3;3;2;4;4;4;4;4;4;3;4;4;3;3;3;3;3;3;2;2;2;4;3;3;2;3;3;3;2;2;2;3;2;2;3;2;2;4;3;3;2;2;3;21,9773511187082
0;1;13;3;3;157;53;3;2;3;2;1;1;1;4;4;4;3;3;4;3;4;3;4;4;4;4;3;3;3;3;3;4;3;4;3;3;4;3;3;2;2;3;4;2;2;2;4;2;2;2;3;4;2;2;3;2;2;3;21,5018864862672
1;1;17;4;4;171;50;3;1;2;3;5;2;3;2;4;1;4;2;4;4;5;5;4;5;3;3;4;4;3;3;4;4;3;2;2;4;3;4;4;2;1;2;3;2;2;1;1;2;3;4;1;2;1;2;4;3;3;4;17,0992784104511
1;0;15;4;3;161;48;3;2;1;2;5;4;3;3;3;4;3;4;3;3;3;4;4;4;3;5;3;4;3;2;3;4;3;3;4;2;3;3;3;2;3;4;4;2;2;4;3;2;2;3;2;2;3;2;4;3;3;3;18,5178040970642
1;1;13;3;2;142;30;3;3;2;4;4;2;4;2;3;4;1;2;4;4;4;4;3;4;3;4;5;4;3;4;4;4;3;3;3;2;5;4;2;1;3;2;3;1;1;1;1;1;3;2;2;3;3;3;3;3;4;4;14,8780003967467
0;0;17;2;1;186;72;3;2;3;2;1;1;1;2;2;4;2;3;4;3;5;5;4;4;4;3;4;3;2;2;3;3;3;3;2;2;3;3;2;2;2;2;3;2;2;1;2;2;2;3;2;2;3;3;3;1;2;3;20,8116545265349
1;1;18;2;3;167;56;2;3;3;3;5;2;5;2;4;4;4;3;3;2;4;3;4;2;3;2;3;3;2;2;3;3;2;4;4;4;5;1;4;2;3;4;2;2;2;4;4;4;2;2;1;2;3;5;3;2;2;4;20,0796012764889
1;1;16;3;3;165;70;4;3;3;4;5;2;3;3;4;4;4;4;4;4;4;2;3;4;2;4;4;3;2;3;3;3;3;4;4;3;4;4;4;4;4;4;3;2;2;3;3;4;3;3;3;3;4;2;3;2;2;3;25,7116620752984
1;1;15;2;2;170;60;3;2;3;2;5;2;3;4;2;5;5;4;4;2;5;3;2;3;3;4;3;4;2;2;3;3;3;2;5;4;5;4;2;5;4;4;1;2;2;2;4;3;3;4;1;4;1;5;3;2;2;3;20,7612456747405
0;0;14;2;2;179;75;3;2;2;2;2;1;2;3;3;3;3;3;4;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;2;2;2;2;2;4;2;3;3;3;3;2;2;2;2;23,4075091289286
0;1;13;2;1;150;42;2;1;2;2;3;1;3;4;2;3;4;2;4;4;4;4;4;4;4;5;4;3;3;3;2;3;2;4;3;2;4;2;3;3;4;3;3;2;2;1;2;3;2;3;4;2;3;4;3;2;2;3;18,6666666666667
0;0;17;5;2;190;80;4;5;5;5;5;1;5;2;5;1;5;2;5;3;5;3;2;4;5;99;3;3;2;3;2;3;4;4;4;1;4;4;2;2;1;3;1;2;2;1;1;4;1;99;4;2;1;4;2;1;4;2;22,1606648199446
1;1;17;3;2;170;60;2;1;3;3;5;2;4;2;4;4;4;2;4;4;4;4;5;4;4;4;4;4;3;4;3;3;4;4;4;2;5;2;3;1;4;2;4;2;2;3;2;2;2;2;1;2;1;2;3;2;3;4;20,7612456747405
1;1;17;3;3;163,5;54;4;3;3;3;5;2;4;3;4;3;4;4;4;3;3;3;5;3;4;3;3;3;3;2;2;2;3;4;3;5;4;4;4;4;4;3;3;1;1;2;2;2;2;3;1;2;2;4;3;3;4;3;20,2003198383974
0;1;17;3;4;165;55;3;4;3;3;2;2;2;2;4;2;4;2;5;3;3;4;4;4;5;4;4;3;3;3;3;3;3;4;4;5;4;4;2;1;2;2;1;2;2;2;4;2;2;2;2;2;2;4;2;3;4;4;20,2020202020202
0;1;17;3;3;168;50;3;2;3;3;3;2;2;3;3;3;3;3;3;4;4;3;4;3;2;4;4;99;2;2;3;4;4;4;4;2;5;2;4;4;2;2;4;2;2;1;1;2;1;2;1;2;2;4;3;2;2;3;17,7154195011338
1;1;15;3;3;165;55;2;3;4;3;3;2;3;3;2;4;4;3;4;4;4;4;4;4;4;4;4;4;3;4;3;3;4;3;2;2;4;4;3;3;2;3;3;2;2;3;4;3;3;2;4;4;3;2;2;1;2;3;20,2020202020202
1;0;14;3;3;164;65;3;3;2;2;3;3;3;4;2;4;3;2;3;3;4;3;4;4;4;3;4;5;2;3;3;3;2;2;3;4;3;4;3;3;2;4;3;2;2;3;3;2;4;4;3;3;3;2;2;3;3;2;24,1671624033314
1;1;16;3;3;172;62;3;2;3;3;3;2;3;3;4;3;3;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;3;3;3;2;3;3;3;3;3;2;2;2;2;20,9572742022715
1;0;18;3;2;170;81;3;3;3;3;3;2;3;2;3;3;3;3;4;4;4;4;3;4;4;3;4;4;3;4;4;4;4;2;2;2;4;3;4;3;3;3;4;2;2;3;2;2;3;1;1;2;1;2;2;1;3;4;28,0276816608997
1;1;18;3;1;163;65;3;4;2;3;5;1;2;2;5;5;5;1;3;4;5;3;2;3;5;3;4;4;3;3;3;3;3;4;4;4;4;3;3;1;3;2;2;2;2;5;2;2;4;4;2;2;1;2;1;1;3;4;24,4646016033724
1;0;13;2;2;167;55;2;1;2;3;2;1;2;3;3;4;2;2;4;4;5;4;3;4;3;3;4;4;2;2;3;2;2;3;3;2;3;3;2;2;2;2;2;2;2;3;3;2;4;3;2;2;2;2;3;3;3;3;19,7210369679802
1;0;13;3;3;159;60;3;2;3;4;1;1;2;3;4;3;4;2;5;4;4;3;3;5;3;2;5;2;3;2;2;2;2;3;2;4;4;2;2;3;1;3;3;2;2;2;3;2;3;3;2;2;3;3;3;1;2;2;23,7332384003797
1;1;14;3;3;165;50;3;3;3;3;4;4;3;4;4;3;4;3;3;3;3;4;3;3;3;3;4;3;3;3;3;3;3;3;4;4;4;3;4;4;4;3;4;2;2;3;4;2;2;2;3;2;3;3;3;2;2;2;18,3654729109275
1;1;16;4;3;161;51;4;2;3;3;5;3;4;2;4;3;2;2;3;5;4;4;4;5;3;2;5;3;3;3;3;3;4;4;3;4;4;3;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;4;3;3;19,6751668531307
1;0;16;3;2;175;84;2;1;2;3;3;1;2;2;2;4;4;3;3;3;4;4;4;2;4;3;4;4;4;4;4;4;4;3;2;3;4;3;2;4;3;3;3;2;2;4;3;3;3;3;3;3;3;3;3;3;2;2;27,4285714285714
1;1;13;2;2;165;56;2;2;2;2;4;2;3;3;3;3;3;3;4;4;4;4;3;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;3;3;2;2;2;2;2;2;2;3;3;2;3;3;2;3;3;2;3;4;20,5693296602388
1;1;18;3;3;173;78;3;2;3;3;3;2;3;2;2;5;5;2;4;2;5;3;4;5;4;3;3;4;3;4;4;4;4;1;4;4;2;2;2;3;3;5;2;2;2;4;4;3;4;4;5;4;3;4;2;1;4;4;26,0616793076949
1;1;16;4;4;165;55;4;4;4;4;4;4;4;3;3;3;3;3;3;5;4;5;2;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;4;4;3;3;3;2;2;2;2;3;3;3;3;3;3;3;2;1;2;2;20,2020202020202
1;1;15;3;3;160;55;5;2;4;5;2;1;2;3;4;4;3;3;3;3;4;3;3;4;4;2;3;4;3;2;2;2;2;4;4;4;4;3;4;4;3;3;3;2;2;4;5;2;2;2;3;2;4;2;3;2;3;3;21,484375
1;1;18;2;2;153;48;2;2;2;2;4;1;4;2;4;3;3;2;3;4;5;3;4;4;2;2;5;3;2;3;2;3;3;3;4;5;2;2;3;3;2;4;4;2;2;4;4;1;3;3;4;3;3;4;2;2;3;4;20,5049339997437
1;0;15;3;4;185;74;2;2;3;2;5;2;4;2;3;2;4;3;4;4;4;4;3;4;3;3;4;2;3;3;4;3;3;2;3;2;3;3;4;2;3;2;4;2;2;1;1;2;2;4;1;3;1;3;2;2;2;3;21,6216216216216
1;0;14;4;2;161;50;4;3;2;2;2;2;2;2;3;5;3;1;4;3;4;2;3;4;5;99;3;99;3;3;3;2;4;2;1;2;5;4;4;1;2;99;3;2;2;5;3;4;2;99;1;2;99;2;2;1;2;4;19,2893792677752
1;1;16;3;2;172;65;3;2;3;3;5;5;4;3;3;3;2;4;3;4;4;4;2;4;3;4;4;4;3;2;2;3;3;4;3;4;3;3;3;4;2;4;4;2;2;4;3;2;2;3;2;3;2;4;3;2;2;2;21,9713358572201
1;1;15;2;2;165;50;2;1;1;1;1;1;2;3;3;3;2;4;2;5;4;4;2;4;2;3;5;3;3;3;3;2;3;4;3;4;3;4;4;2;2;2;4;2;2;1;1;1;1;1;1;5;1;1;2;2;1;99;18,3654729109275
1;1;13;3;4;161;60;3;2;3;3;4;2;2;99;5;4;2;1;4;3;3;4;3;4;3;3;3;4;2;3;3;3;4;2;3;4;5;3;2;4;3;3;2;2;2;2;1;3;3;1;4;1;1;4;2;2;3;3;23,1472551213302
1;1;17;4;3;150;43;5;3;3;3;4;3;4;3;3;4;4;3;3;3;5;2;4;3;2;2;5;4;3;3;3;3;3;4;3;3;4;4;3;1;2;5;4;2;2;1;2;2;4;3;3;3;3;3;2;4;3;3;19,1111111111111
1;1;14;4;4;165;55;4;2;4;4;1;1;2;3;4;4;4;2;3;3;5;3;4;3;4;2;3;4;3;3;4;3;4;4;3;4;4;4;3;2;3;3;2;2;2;3;4;2;2;1;1;4;1;1;2;2;3;4;20,2020202020202
